BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
202108,4500000000,전라북도,4513000000,군산시,33,266026,0.00012,207
202108,4500000000,전라북도,4514000000,익산시,146,279517,0.00052,131
202108,4500000000,전라북도,4518000000,정읍시,168,107169,0.00157,61
202108,4500000000,전라북도,4519000000,남원시,48,79933,0.0006,121
202108,4500000000,전라북도,4521000000,김제시,48,81347,0.00059,124
202108,4500000000,전라북도,4571000000,완주군,101,91223,0.00111,80
202108,4500000000,전라북도,4572000000,진안군,158,25063,0.0063,5
202108,4500000000,전라북도,4573000000,무주군,38,23834,0.00159,57
202108,4500000000,전라북도,4574000000,장수군,43,21811,0.00197,47
202108,4500000000,전라북도,4575000000,임실군,49,26873,0.00182,50
202108,4500000000,전라북도,4577000000,순창군,24,27120,0.00088,91
202108,4500000000,전라북도,4579000000,고창군,43,53739,0.0008,94
202108,4500000000,전라북도,4580000000,부안군,83,51244,0.00162,55
202108,4600000000,전라남도,4611000000,목포시,183,219944,0.00083,93
202108,4600000000,전라남도,4613000000,여수시,322,277752,0.00116,79
202108,4600000000,전라남도,4615000000,순천시,424,281878,0.0015,64
202108,4600000000,전라남도,4617000000,나주시,48,116670,0.00041,143
202108,4600000000,전라남도,4623000000,광양시,120,150643,0.0008,96
202108,4600000000,전라남도,4671000000,담양군,42,46314,0.00091,89
202108,4600000000,전라남도,4672000000,곡성군,19,27754,0.00068,110
202108,4600000000,전라남도,4673000000,구례군,38,25161,0.00151,63
202108,4600000000,전라남도,4677000000,고흥군,267,63124,0.00423,16
202108,4600000000,전라남도,4678000000,보성군,65,39734,0.00164,54
202108,4600000000,전라남도,4679000000,화순군,319,62439,0.00511,10
202108,4600000000,전라남도,4680000000,장흥군,46,36876,0.00125,78
202108,4600000000,전라남도,4681000000,강진군,91,34099,0.00267,31
202108,4600000000,전라남도,4682000000,해남군,92,67797,0.00136,72
202108,4600000000,전라남도,4683000000,영암군,34,53108,0.00064,114
202108,4600000000,전라남도,4684000000,무안군,53,89675,0.00059,123
202108,4600000000,전라남도,4686000000,함평군,117,31418,0.00372,21
202108,4600000000,전라남도,4687000000,영광군,235,52288,0.00449,15
202108,4600000000,전라남도,4688000000,장성군,159,43715,0.00364,25
202108,4600000000,전라남도,4689000000,완도군,62,49171,0.00126,76
202108,4600000000,전라남도,4690000000,진도군,151,30242,0.00499,12
202108,4600000000,전라남도,4691000000,신안군,105,38551,0.00272,29
202108,4700000000,경상북도,4711000000,포항시,394,503344,0.00078,97
202108,4700000000,경상북도,4713000000,경주시,539,252344,0.00214,42
202108,4700000000,경상북도,4715000000,김천시,548,140130,0.00391,20
202108,4700000000,경상북도,4717000000,안동시,516,157534,0.00328,26
202108,4700000000,경상북도,4719000000,구미시,140,413813,0.00034,156
202108,4700000000,경상북도,4721000000,영주시,509,102258,0.00498,13
202108,4700000000,경상북도,4723000000,영천시,241,101881,0.00237,38
202108,4700000000,경상북도,4725000000,상주시,754,96019,0.00785,3
202108,4700000000,경상북도,4728000000,문경시,355,71045,0.005,11
202108,4700000000,경상북도,4729000000,경산시,579,267935,0.00216,41
202108,4700000000,경상북도,4772000000,군위군,160,22853,0.007,4
202108,4700000000,경상북도,4773000000,의성군,293,50952,0.00575,8
202108,4700000000,경상북도,4775000000,청송군,16,24773,0.00065,113
202108,4700000000,경상북도,4776000000,영양군,98,16350,0.00599,6
202108,4700000000,경상북도,4777000000,영덕군,64,35678,0.00179,52
202108,4700000000,경상북도,4782000000,청도군,214,41736,0.00513,9
202108,4700000000,경상북도,4783000000,고령군,40,30792,0.0013,75
202108,4700000000,경상북도,4784000000,성주군,63,42880,0.00147,65
202108,4700000000,경상북도,4785000000,칠곡군,277,114021,0.00243,36
202108,4700000000,경상북도,4790000000,예천군,263,55846,0.00471,14
202108,4700000000,경상북도,4792000000,봉화군,301,30969,0.00972,1
202108,4700000000,경상북도,4793000000,울진군,28,48125,0.00058,126
202108,4700000000,경상북도,4794000000,울릉군,37,8976,0.00412,18
202108,4800000000,경상남도,4812000000,창원시,111,1034150,0.00011,211
202108,4800000000,경상남도,4817000000,진주시,26,347407,0.00007,219
202108,4800000000,경상남도,4822000000,통영시,291,126141,0.00231,40
202108,4800000000,경상남도,4824000000,사천시,76,110243,0.00069,108
202108,4800000000,경상남도,4825000000,김해시,53,539226,0.0001,213
202108,4800000000,경상남도,4827000000,밀양시,219,103891,0.00211,44
202108,4800000000,경상남도,4831000000,거제시,43,242555,0.00018,188
202108,4800000000,경상남도,4833000000,양산시,195,353798,0.00055,130
202108,4800000000,경상남도,4872000000,의령군,245,26475,0.00925,2
202108,4800000000,경상남도,4873000000,함안군,100,63039,0.00159,59
202108,4800000000,경상남도,4874000000,창녕군,37,60389,0.00061,118
202108,4800000000,경상남도,4882000000,고성군,108,50803,0.00213,43
202108,4800000000,경상남도,4884000000,남해군,179,42538,0.00421,17
202108,4800000000,경상남도,4885000000,하동군,34,43896,0.00077,99
202108,4800000000,경상남도,4886000000,산청군,64,34530,0.00185,49
202108,4800000000,경상남도,4887000000,함양군,93,38665,0.00241,37
202108,4800000000,경상남도,4888000000,거창군,118,61399,0.00192,48
202108,4800000000,경상남도,4889000000,합천군,159,43228,0.00368,23
202108,5000000000,제주특별자치도,5011000000,제주시,198,492868,0.0004,147
202108,5000000000,제주특별자치도,5013000000,서귀포시,265,183015,0.00145,66
202109,1100000000,서울특별시,1111000000,종로구,81,145512,0.00056,129
202109,1100000000,서울특별시,1114000000,중구,26,122858,0.00021,180
202109,1100000000,서울특별시,1117000000,용산구,28,224145,0.00012,206
202109,1100000000,서울특별시,1120000000,성동구,28,287820,0.0001,215
202109,1100000000,서울특별시,1121500000,광진구,25,341112,0.00007,221
202109,1100000000,서울특별시,1123000000,동대문구,17,337846,0.00005,227
202109,1100000000,서울특별시,1126000000,중랑구,18,388554,0.00005,228
202109,1100000000,서울특별시,1129000000,성북구,55,432628,0.00013,205
202109,1100000000,서울특별시,1130500000,강북구,53,300887,0.00018,190
202109,1100000000,서울특별시,1132000000,도봉구,98,318718,0.00031,163
202109,1100000000,서울특별시,1135000000,노원구,88,513053,0.00017,192
202109,1100000000,서울특별시,1138000000,은평구,39,474062,0.00008,217
202109,1100000000,서울특별시,1141000000,서대문구,47,306249,0.00015,201
202109,1100000000,서울특별시,1144000000,마포구,120,369903,0.00032,157
202109,1100000000,서울특별시,1147000000,양천구,27,449010,0.00006,226
202109,1100000000,서울특별시,1150000000,강서구,89,575875,0.00015,200
202109,1100000000,서울특별시,1153000000,구로구,68,397506,0.00017,193
202109,1100000000,서울특별시,1154500000,금천구,43,230644,0.00019,186
202109,1100000000,서울특별시,1156000000,영등포구,79,377536,0.00021,181
202109,1100000000,서울특별시,1159000000,동작구,67,387117,0.00017,191
202109,1100000000,서울특별시,1162000000,관악구,21,488029,0.00004,229
202109,1100000000,서울특별시,1165000000,서초구,204,416285,0.00049,133
202109,1100000000,서울특별시,1168000000,강남구,165,533359,0.00031,162
202109,1100000000,서울특별시,1171000000,송파구,47,659385,0.00007,222
202109,1100000000,서울특별시,1174000000,강동구,28,464163,0.00006,225
202109,2600000000,부산광역시,2611000000,중구,13,40708,0.00032,159
202109,2600000000,부산광역시,2614000000,서구,47,105813,0.00044,138
202109,2600000000,부산광역시,2617000000,동구,68,87595,0.00078,100
202109,2600000000,부산광역시,2620000000,영도구,44,111210,0.0004,149
202109,2600000000,부산광역시,2623000000,부산진구,31,354924,0.00009,216
202109,2600000000,부산광역시,2626000000,동래구,39,267425,0.00015,203
202109,2600000000,부산광역시,2629000000,남구,85,263262,0.00032,158
202109,2600000000,부산광역시,2632000000,북구,71,283937,0.00025,175
202109,2600000000,부산광역시,2635000000,해운대구,81,397918,0.0002,184
202109,2600000000,부산광역시,2638000000,사하구,52,306843,0.00017,195
202109,2600000000,부산광역시,2641000000,금정구,69,229350,0.0003,164
202109,2600000000,부산광역시,2644000000,강서구,190,142104,0.00134,73
202109,2600000000,부산광역시,2647000000,연제구,35,205676,0.00017,194
202109,2600000000,부산광역시,2650000000,수영구,76,175799,0.00043,141
202109,2600000000,부산광역시,2653000000,사상구,102,209410,0.00049,134
202109,2600000000,부산광역시,2671000000,기장군,141,176789,0.0008,97
202109,2700000000,대구광역시,2711000000,중구,34,74032,0.00046,137
202109,2700000000,대구광역시,2714000000,동구,87,340024,0.00026,174
202109,2700000000,대구광역시,2717000000,서구,117,166406,0.0007,107
202109,2700000000,대구광역시,2720000000,남구,57,144484,0.00039,150
202109,2700000000,대구광역시,2723000000,북구,138,437146,0.00032,160
202109,2700000000,대구광역시,2726000000,수성구,67,419536,0.00016,198
202109,2700000000,대구광역시,2729000000,달서구,202,548694,0.00037,154
202109,2700000000,대구광역시,2771000000,달성군,157,262465,0.0006,123
202109,2800000000,인천광역시,2811000000,중구,22,142053,0.00015,199
202109,2800000000,인천광역시,2814000000,동구,53,62244,0.00085,92
202109,2800000000,인천광역시,2817700000,미추홀구,122,406482,0.0003,165
202109,2800000000,인천광역시,2818500000,연수구,48,389977,0.00012,208
202109,2800000000,인천광역시,2820000000,남동구,54,518988,0.0001,212
202109,2800000000,인천광역시,2823700000,부평구,134,488683,0.00027,171
202109,2800000000,인천광역시,2824500000,계양구,24,294668,0.00008,218
202109,2800000000,인천광역시,2826000000,서구,220,549053,0.0004,147
202109,2800000000,인천광역시,2871000000,강화군,172,69302,0.00248,34
202109,2800000000,인천광역시,2872000000,옹진군,75,20345,0.00369,23
202109,2900000000,광주광역시,2911000000,동구,71,103544,0.00069,111
202109,2900000000,광주광역시,2914000000,서구,179,292180,0.00061,121
202109,2900000000,광주광역시,2915500000,남구,152,214295,0.00071,106
202109,2900000000,광주광역시,2917000000,북구,188,428082,0.00044,140
202109,2900000000,광주광역시,2920000000,광산구,173,404726,0.00043,142
202109,3000000000,대전광역시,3011000000,동구,99,223409,0.00044,139
202109,3000000000,대전광역시,3014000000,중구,110,232077,0.00047,135
202109,3000000000,대전광역시,3017000000,서구,76,474444,0.00016,197
202109,3000000000,대전광역시,3020000000,유성구,231,350337,0.00066,113
202109,3000000000,대전광역시,3023000000,대덕구,31,174791,0.00018,188
202109,3100000000,울산광역시,3111000000,중구,85,213833,0.0004,148
202109,3100000000,울산광역시,3114000000,남구,34,315118,0.00011,210
202109,3100000000,울산광역시,3117000000,동구,46,154566,0.0003,166
202109,3100000000,울산광역시,3120000000,북구,47,217736,0.00022,178
202109,3100000000,울산광역시,3171000000,울주군,84,221983,0.00038,152
202109,3600000000,세종특별자치시,3611000000,세종시,73,366560,0.0002,185
202109,4100000000,경기도,4111000000,수원시,251,1184754,0.00021,179
202109,4100000000,경기도,4113000000,성남시,241,931760,0.00026,173
202109,4100000000,경기도,4115000000,의정부시,135,463562,0.00029,169
202109,4100000000,경기도,4117000000,안양시,34,548074,0.00006,224
202109,4100000000,경기도,4119000000,부천시,417,809083,0.00052,132
202109,4100000000,경기도,4121000000,광명시,29,294895,0.0001,214
202109,4100000000,경기도,4122000000,평택시,226,557450,0.00041,145
202109,4100000000,경기도,4125000000,동두천시,133,93479,0.00142,68
202109,4100000000,경기도,4127000000,안산시,116,654270,0.00018,189
202109,4100000000,경기도,4128000000,고양시,316,1080787,0.00029,168
202109,4100000000,경기도,4129000000,과천시,49,69732,0.0007,108
202109,4100000000,경기도,4131000000,구리시,53,193410,0.00027,172
202109,4100000000,경기도,4136000000,남양주시,152,728664,0.00021,182
202109,4100000000,경기도,4137000000,오산시,82,230395,0.00036,155
202109,4100000000,경기도,4139000000,시흥시,159,511900,0.00031,161
202109,4100000000,경기도,4141000000,군포시,30,269507,0.00011,209
202109,4100000000,경기도,4143000000,의왕시,21,163715,0.00013,204
202109,4100000000,경기도,4145000000,하남시,51,312159,0.00016,196
202109,4100000000,경기도,4146000000,용인시,267,1080027,0.00025,176
202109,4100000000,경기도,4148000000,파주시,110,477819,0.00023,177
202109,4100000000,경기도,4150000000,이천시,215,223482,0.00096,87
202109,4100000000,경기도,4155000000,안성시,77,189747,0.00041,144
202109,4100000000,경기도,4157000000,김포시,36,485647,0.00007,220
202109,4100000000,경기도,4159000000,화성시,496,878879,0.00056,128
202109,4100000000,경기도,4161000000,광주시,59,386301,0.00015,202
202109,4100000000,경기도,4163000000,양주시,231,236028,0.00098,85
202109,4100000000,경기도,4165000000,포천시,110,148434,0.00074,103
202109,4100000000,경기도,4167000000,여주시,69,112151,0.00062,120
202109,4100000000,경기도,4180000000,연천군,78,42842,0.00182,52
202109,4100000000,경기도,4182000000,가평군,78,62334,0.00125,78
202109,4100000000,경기도,4183000000,양평군,93,120997,0.00077,101
202109,4200000000,강원도,4211000000,춘천시,205,283312,0.00072,105
202109,4200000000,강원도,4213000000,원주시,351,356134,0.00099,84
202109,4200000000,강원도,4215000000,강릉시,354,213151,0.00166,54
202109,4200000000,강원도,4217000000,동해시,80,90073,0.00089,90
202109,4200000000,강원도,4219000000,태백시,151,41145,0.00367,24
202109,4200000000,강원도,4221000000,속초시,75,82476,0.00091,89
202109,4200000000,강원도,4223000000,삼척시,89,63864,0.00139,71
202109,4200000000,강원도,4272000000,홍천군,169,68452,0.00247,35
202109,4200000000,강원도,4273000000,횡성군,144,46566,0.00309,27
202109,4200000000,강원도,4275000000,영월군,153,38012,0.00403,20
202109,4200000000,강원도,4276000000,평창군,96,40971,0.00234,39
202109,4200000000,강원도,4277000000,정선군,72,35717,0.00202,47
202109,4200000000,강원도,4278000000,철원군,33,43579,0.00076,102
202109,4200000000,강원도,4279000000,화천군,39,24313,0.0016,57
202109,4200000000,강원도,4280000000,양구군,57,21924,0.0026,32
202109,4200000000,강원도,4281000000,인제군,42,32033,0.00131,74
202109,4200000000,강원도,4282000000,고성군,56,26981,0.00208,45
202109,4200000000,강원도,4283000000,양양군,80,28062,0.00285,28
202109,4300000000,충청북도,4311000000,청주시,913,848711,0.00108,82
202109,4300000000,충청북도,4313000000,충주시,424,209438,0.00202,46
202109,4300000000,충청북도,4315000000,제천시,39,131879,0.0003,167
202109,4300000000,충청북도,4372000000,보은군,51,31893,0.0016,58
